acceptedTaxonID,taxonRank,scientificName,organism_aggr,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,taxa.notes,tolerance,FFG,FFG2
CRITRI,speciesGroup,Cricotopus trifascia gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Cricotopus,NA,NA,7,sh,sh
CRYSP2,genus,Cryptochironomus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Cryptochironomus,NA,NA,8,prd,NA
CRYSP3,genus,Cryptotendipes sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Cryptotendipes,NA,NA,6,cg,NA
CRYSP4,genus,Cryptolabis sp.,Cryptolabis,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Eriopterini,Cryptolabis,NA,NA,3,sh,NA
CULSP,family,Culicidae sp.,Culicidae,Arthropoda,Hexapoda,Insecta,Diptera,Culicidae,NA,NA,NA,NA,NA,8,cf,NA
CULSP,family,Culicidae sp.,Culicidae,Arthropoda,Hexapoda,Insecta,Diptera,Culicidae,NA,NA,NA,NA,NA,8,cf,NA
CULSP,family,Culicidae sp.,Culicidae,Arthropoda,Hexapoda,Insecta,Diptera,Culicidae,NA,NA,unknown_culicid,NA,NA,8,cf,NA
CULSP1,genus,Cultus sp.,Cultus,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,NA,NA,Cultus,NA,NA,2,prd,NA
CULSP1,genus,Cultus sp.,Cultus,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,Perlodinae,Diploperlini,Cultus,NA,NA,2,prd,NA
CULSP1,genus,Cultus sp.,Cultus,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,Perlodinae,Diploperlini,Cultus,NA,NA,2,prd,NA
CURSP,family,Curculionidae sp.,Curculionidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Curculionidae,NA,NA,NA,NA,NA,5,sh,NA
CURSP,family,Curculionidae sp.,Curculionidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Curculionidae,NA,NA,unknown_weevil,NA,NA,5,sh,NA
CYMSP2,genus,Cymbiodyta sp.,Cymbiodyta,Arthropoda,Hexapoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrophilini,Cymbiodyta,NA,NA,5,cg,prd
CYPSP5,genus,Cyphomella sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Cyphomella,NA,NA,8,cg,NA
CYRSP1,species,Cyrnellus sp.,Cyrnellus,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,Cyrnellus,fratnernus,NA,8,cf,NA
CYRSP1,species,Cyrnellus sp.,Cyrnellus,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,Cyrnellus,NA,NA,8,cf,NA
DANSP1,genus,Dannella sp.,Dannella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,NA,2,cg,NA
DANSP1,genus,Dannella sp.,Dannella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,NA,NA,2,cg,NA
DANSP1,species,Dannella sp.,Dannella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Dannella,simplex,NA,2,cg,NA
DASSP2,genus,Dasyhelea sp.,Dasyhelea,Arthropoda,Hexapoda,Insecta,Diptera,Ceratopogonidae,Dasyheleinae,NA,Dasyhelea,NA,NA,6,cg,scr
DASSP2,genus,Dasyhelea sp.,Dasyhelea,Arthropoda,Hexapoda,Insecta,Diptera,Ceratopogonidae,Dasyheleinae,NA,Dasyhelea,NA,NA,6,cg,scr
DASSP2,genus,Dasyhelea sp.,Dasyhelea,Arthropoda,Hexapoda,Insecta,Diptera,Ceratopogonidae,NA,NA,Dasyhelea,NA,NA,6,cg,scr
DEMSP1,genus,Demicryptochironomus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Demicryptochironomus,NA,NA,8,cg,NA
DERDIG,species,Dero digitata,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Naidinae,NA,Dero,NA,NA,10,cg,NA
DERFUR,species,Dero furcata,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Naidinae,NA,Dero,NA,NA,10,cg,NA
DERSP4,genus,Dero sp.,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Naidinae,NA,Dero,NA,NA,10,cg,NA
DESAUG,species,Despaxia augusta,Despaxia,Arthropoda,Hexapoda,Insecta,Plecoptera,Leuctridae,Leuctrinae,NA,Despaxia,NA,NA,0,sh,NA
DIASP6,subfamily,Diamesinae sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Diamesinae,NA,NA,NA,NA,2,cg,NA
DIASP8,genus,Diamesa sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Diamesa,NA,NA,5,cg,NA
DICATR,species,Dicosmoecus atripes,Dicosmoecus,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Dicosmoecinae,NA,Dicosmoecus,NA,NA,1,om,NA
DICFUM,species,Dicrotendipes fumidus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,NA,NA,8,cg,NA
DICMOD,species,Dicrotendipes modestus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,NA,NA,8,cg,NA
DICNEO,species,Dicrotendipes neomodestus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,NA,NA,8,cg,NA
DICSP15,genus,Dicranomyia sp.,Dicranomyia,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,NA,NA,NA,NA,3,NA,NA
DICSP5,genus,Dicosmoecus sp.,Dicosmoecus,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Dicosmoecinae,NA,Dicosmoecus,NA,NA,1,om,NA
DICSP6,genus,Dicranota sp.,Dicranota,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Pediciini,Dicranota,NA,NA,3,prd,NA
DICSP7,genus,Dicrotendipes sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,NA,NA,8,cg,NA
DINSP,genus,Dineutus sp.,Dineutus,Arthropoda,Hexapoda,Insecta,Coleoptera,Gyrinidae,Gyrininae,Enhydrini,Dineutus,NA,NA,4,prd,NA
DINSP,genus,Dineutus sp.,Dineutus,Arthropoda,Hexapoda,Insecta,Coleoptera,Gyrinidae,Gyrininae,Enhydrini,Dineutus,NA,NA,4,prd,NA
DINSP,genus,Dineutus sp.,Dineutus,Arthropoda,Hexapoda,Insecta,Coleoptera,Gyrinidae,NA,NA,Dineutus,NA,NA,4,prd,NA
DIPCUL,species,Diplocladius cultriger,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Diplocladius,NA,NA,8,cg,NA
DIPHAG,species,Diphetor hageni,Diphetor,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Diphetor,hageni,NA,6,cg,NA
DIPHAG,species,Diphetor hageni,Diphetor,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Diphetor,hageni,NA,6,cg,NA
DIPMOD,species,Diplectrona modesta,Diplectrona,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Diplectroninae,NA,Diplectrona,NA,NA,0,cf,NA
DIPSP1,order,Diptera sp.,Diptera,Arthropoda,Hexapoda,Insecta,Diptera,NA,NA,NA,NA,NA,NA,6,NA,NA
DIPSP11,genus,Diploperla sp.,Diploperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,NA,NA,Diploperla,NA,NA,2,prd,NA
DIPSP11,genus,Diploperla sp.,Diploperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlodidae,NA,NA,Diploperla,NA,NA,2,prd,NA
DIPSP7,subfamily,Diplectroninae sp.,Diplectroninae,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Diplectroninae,NA,NA,NA,NA,1,NA,NA
DIPSP8,genus,Diplectrona sp.,Diplectrona,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Diplectroninae,NA,Diplectrona,NA,NA,2,cf,NA
DIPSP9,genus,Diplocladius sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Diplocladius,NA,NA,8,cg,NA
DIXSP,family,Dixidae sp.,Dixidae,Arthropoda,Hexapoda,Insecta,Diptera,Dixidae,NA,NA,NA,NA,NA,2,cg,NA
DIXSP1,genus,Dixa sp.,Dixa,Arthropoda,Hexapoda,Insecta,Diptera,Dixidae,NA,NA,Dixa,NA,NA,2,cf,cg
DIXSP2,genus,Dixella sp.,Dixella,Arthropoda,Hexapoda,Insecta,Diptera,Dixidae,NA,NA,Dixella,NA,NA,2,cg,sh
DJAPUL,species,Djalmabatista pulcher,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,NA,NA,6,prd,NA
DJASP,genus,Djalmabatista sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Djalmabatista,NA,NA,6,prd,NA
DOLSP,family,Dolichopodidae sp.,Dolichopodidae,Arthropoda,Hexapoda,Insecta,Diptera,Dolichopodidae,NA,NA,NA,NA,NA,4,prd,NA
DOLSP2,genus,Dolophilodes sp.,Dolophilodes,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,Dolophilodes,NA,NA,0,cf,NA
DOLSP2,genus,Dolophilodes sp.,Dolophilodes,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,Philopotaminae,NA,Dolophilodes,NA,NA,0,cf,NA
DOLSP2,genus,Dolophilodes sp.,Dolophilodes,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,Philopotaminae,NA,Dolophilodes,NA,NA,0,cf,NA
DONSP3,genus,Donacia sp.,Donacia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,Donaciinae,Donaciini,Donacia,NA,NA,4,sh,NA
DORSP2,genus,Doroneuria sp.,Doroneuria,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Doroneuria,NA,NA,1,prd,NA
DRUCOL,speciesGroup,Drunella coloradensis/flavilinea,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,NA,0,prd,NA
DRUCOR,species,Drunella cornuta,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,cornuta,NA,0,cg,NA
DRUDOD,species,Drunella doddsii,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,NA,0,cg,scr
DRUGRA,species,Drunella grandis,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,NA,0,cg,scr
DRUSP,species,Drunella cornutella,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,cornutella,NA,0,scr,NA
DRUSP,genus,Drunella sp.,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,NA,0,scr,NA
DRUSP,genus,Drunella sp.,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,NA,0,scr,NA
DRUSP,species,Drunella sp.,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,tuberculata,NA,0,scr,NA
DRUSP,species,Drunella sp.,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,walkeri,NA,0,scr,NA
DRUSPI,species,Drunella spinifera,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,NA,NA,0,prd,NA
DRUWAL,species,Drunella walkeri,Drunella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Drunella,walkeri,NA,0,scr,NA
DUBSP,genus,Dubiraphia sp.,Dubiraphia,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Dubiraphia,NA,NA,6,cg,NA
DYTSP,family,Dytiscidae sp.,Dytiscidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,NA,NA,NA,NA,NA,5,prd,NA
DYTSP,family,Dytiscidae sp.,Dytiscidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,NA,NA,NA,NA,NA,5,prd,NA
DYTSP,family,Dytiscidae sp.,Dytiscidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Dytiscidae,NA,NA,unknown_dytiscid,NA,NA,5,prd,NA
ECCSP,genus,Ecclisomyia sp.,Ecclisomyia,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Dicosmoecinae,NA,Ecclisomyia,NA,NA,2,om,NA
ECCXAN,species,Eccoptura xanthenes,Eccoptura,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Eccoptura,NA,NA,3,prd,NA
ECDSP,genus,Ecdyonurus sp.,Ecdyonurus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Ecdyonurus,NA,NA,2,scr,NA
ECLLAC,species,Eclipidrilus lacustris,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Eclipidrilus,lacustris,NA,5,cg,NA
ECLLAC,species,Eclipidrilus lacustris,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Eclipidrilus,lacustris,NA,5,cg,NA
ECTSP2,genus,Ectopria sp.,Ectopria,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Eubriinae,NA,Ectopria,NA,NA,5,scr,NA
EINSP,genus,Einfeldia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Einfeldia,NA,NA,9,cg,NA
EINSP,genus,Einfeldia sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Einfeldia,NA,NA,9,cg,NA
ELISP,genus,Elimia sp.,Elimia,Mollusca,NA,Gastropoda,Neotaenioglossa,Pleuroceridae,NA,NA,Elimia,NA,NA,NA,scr,NA
ELMSP,family,Elmidae sp.,Elmidae,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,NA,NA,NA,NA,NA,5,scr,cg
ELOSP2,genus,Eloeophila sp.,Eloeophila,Arthropoda,Hexapoda,Insecta,Diptera,Limoniidae,NA,NA,Eloeophila,NA,NA,4,prd,NA
EMPSP,family,Empididae sp.,Empididae,Arthropoda,Hexapoda,Insecta,Diptera,Empididae,NA,NA,NA,NA,NA,6,prd,NA
EMPSP,family,Empididae sp.,Empididae,Arthropoda,Hexapoda,Insecta,Diptera,Empididae,NA,NA,NA,NA,NA,6,prd,NA
ENCSP1,family,Enchytraeidae sp.,segmented_worms,Annelida,NA,Clitellata,Enchytraeida,Enchytraeidae,NA,NA,NA,NA,NA,10,cg,NA
ENCSP1,family,Enchytraeidae sp.,segmented_worms,Annelida,NA,Clitellata,Enchytraeida,Enchytraeidae,NA,NA,NA,NA,NA,10,cg,NA
ENCSP1,family,Enchytraeidae sp.,segmented_worms,Annelida,NA,Clitellata,Enchytraeida,Enchytraeidae,NA,NA,unknown_enchytraeid,NA,NA,10,cg,NA
ENDSP,genus,Endochironomus sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Endochironomus,NA,NA,10,sh,NA
ENDSP2,genus,Endotribelos sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Chironomini,Endotribelos,NA,NA,6,cg,NA
EPEALB,species,Epeorus albertae,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,NA,0,scr,NA
EPEDEC1,species,Epeorus deceptivus,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,NA,0,scr,NA
EPEGRA,speciesGroup,Epeorus grandis/permagnus,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,NA,0,scr,NA
EPELON,species,Epeorus longimanus,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,NA,0,scr,NA
EPESP,genus,Epeorus sp.,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,NA,0,scr,cg
EPESP,genus,Epeorus sp.,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,NA,NA,0,scr,cg
EPEVIT,species,Epeorus vitreus,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,vitreus,NA,0,scr,cg
EPEVIT,species,Epeorus vitreus,Epeorus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Epeorus,vitreus,NA,0,scr,cg
EPHALL,species,Ephemerella alleni,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,NA,1,cg,scr
EPHDOR,speciesGroup,Ephemerella dorothea/excrucians,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,dorothea,NA,1,cg,scr
EPHGUT,species,Ephemera guttulata,Ephemera,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Ephemera,NA,NA,2,cg,NA
EPHHIS,species,Ephemerella hispida,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
EPHINV,species,Ephemerella invaria,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,invaria,NA,1,cg,scr
EPHINV,species,Ephemerella invaria,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,invaria,NA,1,cg,scr
EPHSIM,species,Ephemera simulans,Ephemera,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Ephemera,NA,NA,2,cg,NA
EPHSP,order,Ephemeroptera sp.,Ephemeroptera,Arthropoda,Hexapoda,Insecta,Ephemeroptera,NA,NA,NA,NA,NA,NA,NA,NA,NA
EPHSP1,family,Ephemerellidae sp.,Ephemerellidae,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,NA,NA,NA,2,cg,NA
EPHSP2,family,Ephemeridae sp.,Ephemeridae,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,NA,NA,NA,2,cg,NA
EPHSP3,family,Ephydridae sp.,Ephydridae,Arthropoda,Hexapoda,Insecta,Diptera,Ephydridae,NA,NA,NA,NA,NA,6,cg,sh
EPHSP3,family,Ephydridae sp.,Ephydridae,Arthropoda,Hexapoda,Insecta,Diptera,Ephydridae,NA,NA,NA,NA,NA,6,cg,sh
EPHSP3,family,Ephydridae sp.,Ephydridae,Arthropoda,Hexapoda,Insecta,Diptera,Ephydridae,NA,NA,unknown_ephydrid,NA,NA,6,cg,sh
EPHSP4,genus,Ephemerella sp.,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
EPHSP4,genus,Ephemerella sp.,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
EPHSP5,genus,Ephemera sp.,Ephemera,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Ephemera,NA,NA,2,cg,prd
EPHSP5,genus,Ephemera sp.,Ephemera,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemeridae,NA,NA,Ephemera,NA,NA,2,cg,prd
EPHSUB,species,Ephemerella subvaria,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
EPHTIB,species,Ephemerella tibialis,Ephemerella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Ephemerella,NA,NA,1,cg,scr
EPISIN,species,Epilobocera sinuatifrons,Epilobocera,Arthropoda,Crustacea,Malacostraca,Decapoda,Pseudothelphusidae,NA,NA,Epilobocera,NA,NA,NA,cg,om
EPOSP,genus,Epoicocladius sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Epoicocladius,NA,NA,4,cg,NA
ERISP1,genus,Erioptera sp.,Erioptera,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Eriopterini,Erioptera,NA,NA,3,cg,NA
ERISP11,tribe,Eriopterini sp.,Eriopterini,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Eriopterini,NA,NA,NA,4,sh,NA
ERPSP3,genus,Erpobdella sp.,leeches,Annelida,NA,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdellinae,NA,Erpobdella,NA,NA,8,prd,NA
ERPSP3,genus,Erpobdella sp.,leeches,Annelida,NA,Clitellata,Hirudina,Erpobdellidae,Erpobdellinae,NA,Erpobdella,NA,NA,8,prd,NA
ESTSP1,genus,Estelloxus sp.,Estelloxus,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Lebertiidae,NA,NA,Estelloxus,NA,NA,8,prd,NA
EUBEDW,species,Eubrianax edwardsii,Eubrianax,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Eubrianacinae,NA,Eubrianax,NA,NA,4,scr,NA
EUCBRE,species,Eucapnopsis brevicauda,Eucapnopsis,Arthropoda,Hexapoda,Insecta,Plecoptera,Capniidae,Capniinae,NA,Eucapnopsis,NA,NA,1,sh,NA
EUCSP5,genus,Eucorethra sp.,Eucorethra,Arthropoda,Hexapoda,Insecta,Diptera,Chaoboridae,NA,NA,Eucorethra,NA,NA,8,prd,NA
EUCSP5,genus,Eucorethra sp.,Eucorethra,Arthropoda,Hexapoda,Insecta,Diptera,Chaoboridae,NA,NA,Eucorethra,NA,NA,8,prd,NA
EUKBRE,speciesGroup,Eukiefferiella brehmi gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUKBRE1,speciesGroup,Eukiefferiella brevicalcar gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUKCLA,speciesGroup,Eukiefferiella claripennis gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,8,cg,NA
EUKCOE,speciesGroup,Eukiefferiella coerulescens gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUKDEV,speciesGroup,Eukiefferiella devonica gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUKDIS,species,Eukiefferiella discoloripes,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUKGRA,speciesGroup,Eukiefferiella gracei gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUKPSE,speciesGroup,Eukiefferiella pseudomontana gr.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,8,cg,NA
EUKSP,genus,Eukiefferiella sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,5,cg,om
EUKSP,genus,Eukiefferiella sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,5,cg,om
EUKTIR,species,Eukiefferiella tirolensis,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Eukiefferiella,NA,NA,4,cg,NA
EUPSP4,genus,Euparyphus sp.,Euparyphus,Arthropoda,Hexapoda,Insecta,Diptera,Stratiomyidae,Stratiomyinae,Oxycerini,Euparyphus,NA,NA,7,cg,NA
EURFUN,species,Eurylophella funeralis,Eurylophella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,funeralis,NA,0,cg,NA
EURFUN,species,Eurylophella funeralis,Eurylophella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,funeralis,NA,0,cg,NA
EURSP4,species,Eurylophella sp.,Eurylophella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,aestiva,NA,2,cg,NA
EURSP4,species,Eurylophella sp.,Eurylophella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,macdunnoughi,NA,2,cg,NA
EURSP4,species,Eurylophella sp.,Eurylophella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,minimella,NA,2,cg,NA
EURSP4,genus,Eurylophella sp.,Eurylophella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Ephemerellidae,NA,NA,Eurylophella,NA,NA,2,cg,NA
EURSP5,genus,Euryhapsis sp.,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Euryhapsis,NA,NA,6,NA,NA
FALSP,genus,Fallceon sp.,Fallceon,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Fallceon,NA,NA,4,cg,scr
FARSP,genus,Farrodes sp.,Farrodes,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Leptophlebiidae,NA,NA,Farrodes,NA,NA,2,cg,scr
FAXSP1,genus,Faxonius sp.,Faxonius,Arthropoda,NA,Malacostraca,Decapoda,Cambaridae,NA,NA,Faxonius,NA,NA,6,cg,om
FAXVIR,species,Faxonius virilis,crayfish,Arthropoda,NA,Malacostraca,Decapoda,Cambaridae,NA,NA,Faxonius,virilis,NA,6,cg,om
FAXVIR,species,Faxonius virilis,Faxonius,Arthropoda,NA,Malacostraca,Decapoda,Cambaridae,NA,NA,Faxonius,virilis,NA,6,cg,om
