siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip,mon.ADD
MAYF,2018-10-29,2018,14:45:00,run,core,MAYF.20181029.CORE.2,midges,PARSP25,1,0.006,166.66666666666666,4,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Hexatoma,HEXSP3,1,0.118,8.474576271186441,2,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,Oecetis,OECSP,1,0.374,2.6737967914438503,5,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,Oribatida,ORISP1,3,0.068,44.11764705882353,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,Oribatida,ORISP1,2,0.374,5.347593582887701,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Hygrobates,HYGSP2,4,0.037,108.10810810810811,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,midges,RHESP1,6,0.118,50.847457627118644,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Brachycentrus,BRANIG,1,0.037,27.027027027027028,1,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Torrenticola,TORSP6,2,0.037,54.054054054054056,5,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,RHESP1,4,0.064,62.5,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,ABLSP,4,0.064,62.5,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,THISP2,4,0.374,10.695187165775401,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Hemerodromia,HEMSP4,2,0.037,54.054054054054056,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,POLSP13,6,0.374,16.042780748663102,6,sh,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,Wettina,WETSP1,2,0.064,31.25,5,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,TANSP8,9,0.037,243.24324324324326,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,ABLSP,2,0.374,5.347593582887701,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,CORSP19,1,0.374,2.6737967914438503,4,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,core,MAYF.20181029.CORE.3,Oecetis,OECSP,1,0.006,166.66666666666666,5,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,midges,RHEEXI,3,0.068,44.11764705882353,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,TRISP18,11,0.064,171.875,7,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,Heptageniidae,HEPSP,17,0.374,45.45454545454545,3,scr,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,Baetidae,BAESP,2,0.064,31.25,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,TRISP18,19,0.064,296.875,7,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Oecetis,OECSP,2,0.118,16.949152542372882,5,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,midges,RHESP1,4,0.118,33.898305084745765,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,UNNMUL,1,0.374,2.6737967914438503,4,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,THIGRO,6,0.037,162.16216216216216,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Leptophlebiidae,LEPSP4,3,0.037,81.08108108108108,4,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,midges,STEPER,2,0.118,16.949152542372882,7,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,PSESP19,2,0.374,5.347593582887701,8,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,THISP2,8,0.037,216.21621621621622,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,RHESP1,1,0.037,27.027027027027028,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,midges,RHEEXI,4,0.068,58.8235294117647,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Hydropsyche,HYDSP23,7,0.037,189.1891891891892,3,scr,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Hydropsyche,HYDSP23,7,0.037,189.1891891891892,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,core,MAYF.20181029.CORE.2,midges,STISP2,1,0.006,166.66666666666666,9,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,midges,ORTSP1,1,0.118,8.474576271186441,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,core,MAYF.20181029.CORE.3,midges,DJASP,1,0.006,166.66666666666666,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,MICSP5,1,0.374,2.6737967914438503,5,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,TRISP18,6,0.064,93.75,7,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,TANSP8,1,0.037,27.027027027027028,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,Stenelmis,STESP6,4,0.374,10.695187165775401,5,scr,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Taeniopteryx,TAESP3,1,0.118,8.474576271186441,2,sh,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Heptageniidae,HEPSP,1,0.118,8.474576271186441,3,scr,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,CRYSP2,1,0.374,2.6737967914438503,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,TANSP11,13,0.064,203.125,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Ceratopogoninae,CERSP10,1,0.118,8.474576271186441,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,midges,RHESP1,3,0.068,44.11764705882353,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,Ceratopogoninae,CERSP10,2,0.064,31.25,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,midges,THISP2,14,0.068,205.88235294117646,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,midges,POLAVI,1,0.118,8.474576271186441,4,sh,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,midges,TANSP11,13,0.068,191.17647058823528,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,Nematoda,NEMSP,2,0.374,5.347593582887701,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Atractides,ATRSP3,1,0.118,8.474576271186441,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,TANSP8,143,0.064,2234.375,6,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,segmented_worms,ENCSP1,3,0.118,25.423728813559322,10,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,CORSP19,3,0.037,81.08108108108108,4,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,THIGRO,2,0.374,5.347593582887701,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,PARSP26,6,0.374,16.042780748663102,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,THIGRO,18,0.374,48.1283422459893,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,Tipula,TIPSP3,1,0.374,2.6737967914438503,6,sh,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,THIGRO,12,0.037,324.3243243243243,6,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Simulium,SIMSP1,4,0.037,108.10810810810811,5,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,midges,STESP8,2,0.037,54.054054054054056,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.2,Nigronia,NIGSP,1,0.068,14.705882352941176,4,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.3,midges,CLASP6,1,0.374,2.6737967914438503,5,cf,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,Ephemeridae,EPHSP2,2,0.064,31.25,2,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,Nematoda,NEMSP,8,0.064,125,5,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,midges,STEPER,1,0.118,8.474576271186441,7,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.1,Sperchonopsis,SPESP5,3,0.118,25.423728813559322,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,CHISP6,174,0.064,2718.75,6,cg,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,run,snag,MAYF.20181029.SNAG.4,midges,CRYSP2,2,0.064,31.25,8,prd,18.86,600.4580220868983
MAYF,2018-10-29,2018,14:45:00,riffle,snag,MAYF.20181029.SNAG.5,Oecetis,OECFUR,2,0.037,54.054054054054056,5,prd,18.86,600.4580220868983
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,segmented_worms,ENCSP1,3,0.141,21.276595744680854,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,TANSP11,16,0.177,90.3954802259887,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,midges,THISP2,1,0.045,22.22222222222222,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,TANSP11,11,0.177,62.14689265536723,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,THIGRO,1,0.098,10.204081632653061,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.1,midges,KLOSP,1,0.006,166.66666666666666,6,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Plecoptera,PLESP,68,0.351,193.73219373219374,2,NA,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,RHESP1,170,0.141,1205.6737588652484,6,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,segmented_worms,ENCSP1,2,0.351,5.698005698005699,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,CORSP19,1,0.177,5.649717514124294,4,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,STISP1,3,0.141,21.276595744680854,3,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,ABLSP,1,0.351,2.8490028490028494,8,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,segmented_worms,ENCSP1,3,0.045,66.66666666666667,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,STESP8,3,0.141,21.276595744680854,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,ORTSP1,6,0.141,42.55319148936171,6,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,Ceratopogoninae,CERSP10,2,0.045,44.44444444444444,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.2,Progomphus,PROOBS,1,0.006,166.66666666666666,4,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,Ancyronyx,ANCVAR1,1,0.098,10.204081632653061,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Sperchonopsis,SPESP5,1,0.177,5.649717514124294,8,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Haploperla,HAPSP3,1,0.351,2.8490028490028494,1,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,Torrenticola,TORSP6,3,0.098,30.612244897959183,5,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Perlesta,PERSP6,1,0.351,2.8490028490028494,4,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,POLAVI,8,0.177,45.19774011299435,4,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Hydroptila,HYDSP24,6,0.141,42.55319148936171,6,scr,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Nematoda,NEMSP,9,0.177,50.847457627118644,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Leuctridae,LEUSP2,1,0.351,2.8490028490028494,0,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Simulium,SIMSP1,3,0.141,21.276595744680854,5,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Perlesta,PERSP6,1,0.177,5.649717514124294,4,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Stenelmis,STESP6,1,0.351,2.8490028490028494,5,scr,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Simulium,SIMSP1,2,0.177,11.299435028248588,5,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Ancyronyx,ANCVAR1,6,0.141,42.55319148936171,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,PARSP26,2,0.351,5.698005698005699,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,CORSP19,2,0.177,11.299435028248588,4,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.3,segmented_worms,NAISP,1,0.006,166.66666666666666,8,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.3,segmented_worms,NAISP,1,0.006,166.66666666666666,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,PARSP26,1,0.177,5.649717514124294,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,POLHAL,1,0.177,5.649717514124294,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,STISP1,6,0.141,42.55319148936171,3,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,midges,THIGRO,1,0.045,22.22222222222222,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,Maccaffertium,MACSP11,1,0.098,10.204081632653061,2,scr,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,POLSCA,1,0.177,5.649717514124294,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Sperchonopsis,SPESP5,1,0.351,2.8490028490028494,8,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,PARSP23,1,0.177,5.649717514124294,4,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,POLSP13,3,0.141,21.276595744680854,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,segmented_worms,ENCSP1,15,0.141,106.38297872340426,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Peltoperlidae,PELSP1,2,0.177,11.299435028248588,0,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,Nigronia,NIGSP,1,0.351,2.8490028490028494,4,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Plecoptera,PLESP,18,0.177,101.69491525423729,2,NA,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,segmented_worms,PRIAEQ,1,0.177,5.649717514124294,8,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,TANSP11,10,0.351,28.490028490028493,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,RHESP1,1,0.098,10.204081632653061,6,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,segmented_worms,ENCSP1,1,0.045,22.22222222222222,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,RHESP1,3,0.141,21.276595744680854,6,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,CORSP19,4,0.098,40.816326530612244,4,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,midges,RHESP1,4,0.045,88.88888888888889,6,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,POLSCA,12,0.177,67.79661016949153,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,Oribatida,ORISP1,5,0.045,111.11111111111111,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,segmented_worms,PRISP1,1,0.177,5.649717514124294,8,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,STISP1,1,0.098,10.204081632653061,3,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Plecoptera,PLESP,33,0.141,234.0425531914894,2,NA,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,Plecoptera,PLESP,13,0.045,288.8888888888889,2,NA,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Ceratopogoninae,CERSP10,3,0.141,21.276595744680854,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,POLSCA,1,0.351,2.8490028490028494,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,midges,POLSP13,2,0.045,44.44444444444444,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,segmented_worms,LUMSP2,1,0.098,10.204081632653061,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.3,midges,CORSP19,1,0.006,166.66666666666666,4,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,TANSP11,42,0.141,297.87234042553195,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Ceratopogoninae,CERSP10,1,0.177,5.649717514124294,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,POLSP13,12,0.141,85.10638297872342,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Hemerodromia,HEMSP4,3,0.141,21.276595744680854,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,TANSP8,121,0.141,858.1560283687944,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.1,midges,CLASP6,1,0.006,166.66666666666666,5,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,POLAVI,1,0.351,2.8490028490028494,4,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,THIGRO,1,0.177,5.649717514124294,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,Simulium,SIMSP1,7,0.177,39.548022598870055,5,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,THISP2,6,0.098,61.224489795918366,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,POLAVI,3,0.351,8.547008547008547,4,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,core,MAYF.20190311.CORE.3,midges,POLHAL,1,0.006,166.66666666666666,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,TANSP11,8,0.177,45.19774011299435,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,TANSP11,8,0.098,81.63265306122449,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,STEPER,1,0.177,5.649717514124294,7,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,TANSP11,58,0.141,411.3475177304965,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.2,midges,TANSP11,1,0.351,2.8490028490028494,6,cf,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,Hemerodromia,HEMSP4,1,0.098,10.204081632653061,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,segmented_worms,ENCSP1,1,0.177,5.649717514124294,10,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,pool,snag,MAYF.20190311.SNAG.5,midges,THIGRO,2,0.098,20.408163265306122,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,riffle,snag,MAYF.20190311.SNAG.3,midges,POLSCA,4,0.177,22.598870056497177,6,sh,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,Ceratopogoninae,CERSP10,12,0.141,85.10638297872342,6,prd,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.1,midges,RHESP4,3,0.141,21.276595744680854,0,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,midges,PARSP26,1,0.045,22.22222222222222,5,cg,108.09,364.47217998972195
MAYF,2019-03-11,2019,15:00:00,run,snag,MAYF.20190311.SNAG.4,Nematoda,NEMSP,1,0.045,22.22222222222222,5,cg,108.09,364.47217998972195
