siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.7,Polycentropodidae,POLSP5,48,0.093,516.1290323,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.7,midges,BRISP,16,0.093,172.0430108,6,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.1,midges,SYNSP3,9,0.086,104.6511628,6,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Leptophlebiidae,LEPSP4,9,0.093,96.77419355,4,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.6,Isopoda,ISOSP,3,0.086,34.88372093,8,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.1,Elmidae,ELMSP,9,0.086,104.6511628,5,scr,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.8,Ceratopogoninae,CERSP10,8,0.093,86.02150538,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,run,surber,MART.20181009.SURBER.4,midges,PENSP6,28,0.093,301.0752688,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,run,surber,MART.20181009.SURBER.4,midges,THISP2,6,0.093,64.51612903,5,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Plecoptera,PLESP,59,0.093,634.4086022,2,NA,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.1,midges,HELSP10,18,0.086,209.3023256,5,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.3,midges,LARSP,171,0.086,1988.372093,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.8,Ephemerella,EPHSP4,112,0.093,1204.301075,1,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.6,segmented_worms,AEOSP2,3,0.086,34.88372093,8,cf,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.2,Torrenticola,TORSP6,72,0.093,774.1935484,5,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.7,Ecclisomyia,ECCSP,16,0.093,172.0430108,2,om,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Hexatoma,HEXSP3,2,0.093,21.50537634,2,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Perlidae,PERSP1,5,0.093,53.76344086,3,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Perlidae,PERSP1,5,0.093,53.76344086,3,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,run,surber,MART.20181009.SURBER.4,Empididae,EMPSP,6,0.093,64.51612903,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,run,surber,MART.20181009.SURBER.4,Ephemerella,EPHSP4,17,0.093,182.7956989,1,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Ceratopogoninae,CERSP10,2,0.093,21.50537634,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,run,surber,MART.20181009.SURBER.4,Heteroplectron,HETCAL,17,0.093,182.7956989,1,sh,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Cinygmula,CINSP1,14,0.093,150.5376344,2,scr,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.8,midges,SYNSP3,16,0.093,172.0430108,6,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.2,midges,SYNSP3,8,0.093,86.02150538,6,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.1,Leptophlebiidae,LEPSP4,9,0.086,104.6511628,4,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.1,Leptophlebiidae,LEPSP4,9,0.086,104.6511628,4,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.2,midges,CLASP6,8,0.093,86.02150538,5,cf,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.6,midges,CRISP6,3,0.086,34.88372093,6,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Polycentropus,POLSP12,2,0.093,21.50537634,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.5,Polycentropus,POLSP12,2,0.093,21.50537634,6,prd,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.2,Antocha,ANTSP9,8,0.093,86.02150538,3,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,riffle,surber,MART.20181009.SURBER.2,Antocha,ANTSP9,8,0.093,86.02150538,3,cg,116.91
MART,10/9/2018,2018,16:33:00,Fall,Fall 2018,pool,hess,MART.20181009.HESS.3,Acari,ACASP1,57,0.086,662.7906977,6,prd,116.91
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Drunella,DRUDOD,21,0.086,244.1860465,0,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Epeorus,EPELON,2,0.093,21.50537634,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Baetis,BAEBIC,7,0.093,75.2688172,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Epeorus,EPELON,1,0.093,10.75268817,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Sweltsa,SWESP,1,0.086,11.62790698,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Sweltsa,SWESP,1,0.086,11.62790698,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Baetis,BAEBIC,1,0.093,10.75268817,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,midges,RHESP2,2,0.093,21.50537634,6,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Epeorus,EPESP,26,0.086,302.3255814,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,midges,EUKSP,1,0.093,10.75268817,5,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,midges,THISP2,9,0.086,104.6511628,5,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Epeorus,EPEDEC1,1,0.093,10.75268817,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,Calineuria,CALCAL,1,0.093,10.75268817,2,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,midges,TVESP,1,0.093,10.75268817,5,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Ephemerella,EPHDOR,19,0.093,204.3010753,1,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Ameletus,AMESP2,26,0.086,302.3255814,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Ameletus,AMESP2,26,0.086,302.3255814,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Ameletus,AMESP2,26,0.086,302.3255814,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,midges,STESP10,4,0.086,46.51162791,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Zaitzevia,ZAISP,23,0.093,247.311828,4,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Cinygmula,CINSP1,1,0.086,11.62790698,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,midges,POLSP13,2,0.086,23.25581395,6,sh,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Epeorus,EPELON,5,0.093,53.76344086,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Hydropsyche,HYDSP23,7,0.093,75.2688172,3,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Hydropsyche,HYDSP23,7,0.093,75.2688172,6,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,STESP10,39,0.086,453.4883721,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,midges,MICSP6,5,0.093,53.76344086,7,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Aturus,ATUSP1,2,0.093,21.50537634,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,midges,SYNSP3,4,0.086,46.51162791,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Cinygmula,CINSP1,2,0.093,21.50537634,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Epeorus,EPELON,1,0.086,11.62790698,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Drunella,DRUCOL,2,0.093,21.50537634,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,TANSP11,9,0.086,104.6511628,6,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,midges,ORTSP1,1,0.086,11.62790698,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,midges,ORTSP1,1,0.086,11.62790698,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Sweltsa,SWESP,9,0.086,104.6511628,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Sweltsa,SWESP,9,0.086,104.6511628,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,midges,TVESP,2,0.093,21.50537634,5,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Drunella,DRUDOD,26,0.093,279.5698925,0,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,midges,TANSP11,1,0.093,10.75268817,6,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Lebertia,LEBSP1,9,0.086,104.6511628,8,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,midges,POTSP2,1,0.086,11.62790698,2,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Epeorus,EPESP,15,0.093,161.2903226,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Thremmatidae,THRSP6,1,0.093,10.75268817,3,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,THISP2,26,0.086,302.3255814,5,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Woolastookia,WOOSP,1,0.093,10.75268817,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Thremmatidae,THRSP6,7,0.093,75.2688172,3,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Baetis,BAETRI,10,0.093,107.5268817,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Hexatoma,HEXSP3,4,0.086,46.51162791,2,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Ameletus,AMESP2,48,0.086,558.1395349,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Ameletus,AMESP2,48,0.086,558.1395349,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Ameletus,AMESP2,48,0.086,558.1395349,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,midges,MICSP6,2,0.093,21.50537634,7,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Hesperoperla,HESPAC,2,0.093,21.50537634,2,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,midges,RHESP2,1,0.093,10.75268817,6,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,SYNSP3,170,0.086,1976.744186,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Epeorus,EPEDEC1,1,0.093,10.75268817,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,CRISP6,17,0.086,197.6744186,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,Ephemerella,EPHTIB,1,0.093,10.75268817,1,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,segmented_worms,ENCSP1,5,0.093,53.76344086,10,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,segmented_worms,ENCSP1,5,0.093,53.76344086,10,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Truncatelloidea,TRUSP,1,0.086,11.62790698,NA,NA,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Rhyacophila,RHYSP3,2,0.093,21.50537634,1,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Epeorus,EPELON,1,0.093,10.75268817,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Nemouridae,NEMSP5,9,0.086,104.6511628,2,sh,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Polycentropodidae,POLSP5,4,0.086,46.51162791,6,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Polycentropodidae,POLSP5,4,0.086,46.51162791,6,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Baetis,BAESP2,28,0.093,301.0752688,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,midges,CRISP6,5,0.086,58.13953488,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Cinygmula,CINSP1,1,0.086,11.62790698,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Sweltsa,SWESP,23,0.093,247.311828,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Sweltsa,SWESP,23,0.093,247.311828,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Limnephilidae,LIMSP5,1,0.086,11.62790698,4,sh,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Baetis,BAESP2,13,0.093,139.7849462,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Baetis,BAEBIC,1,0.093,10.75268817,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,midges,STESP10,2,0.093,21.50537634,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Epeorus,EPESP,5,0.093,53.76344086,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,midges,MICSP6,1,0.093,10.75268817,7,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,midges,CORSP19,5,0.093,53.76344086,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Baetis,BAETRI,1,0.093,10.75268817,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Baetis,BAESP2,9,0.086,104.6511628,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Cinygmula,CINSP1,16,0.093,172.0430108,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,midges,LARSP,1,0.093,10.75268817,6,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,THIGRO,17,0.086,197.6744186,6,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Cinygmula,CINSP1,3,0.093,32.25806452,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,midges,RHESP1,4,0.093,43.01075269,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Drunella,DRUDOD,36,0.093,387.0967742,0,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,PARSP29,13,0.086,151.1627907,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Lebertia,LEBSP1,1,0.093,10.75268817,8,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Cinygmula,CINSP1,5,0.093,53.76344086,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,Hydraena,HYDSP31,1,0.093,10.75268817,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Sweltsa,SWESP,6,0.093,64.51612903,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Sweltsa,SWESP,6,0.093,64.51612903,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Drunella,DRUCOL,4,0.086,46.51162791,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Promenetus,PROSP36,1,0.086,11.62790698,7,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,midges,MICSP6,7,0.093,75.2688172,7,cf,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Ephemerella,EPHSP4,1,0.093,10.75268817,1,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Neoleptophlebia,NEOSP69,1,0.086,11.62790698,1,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Neoleptophlebia,NEOSP69,1,0.086,11.62790698,1,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,midges,SYNSP3,5,0.093,53.76344086,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,midges,TVESP,2,0.086,23.25581395,5,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Cinygmula,CINSP1,1,0.086,11.62790698,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Torrenticola,TORSP6,7,0.093,75.2688172,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Sweltsa,SWESP,3,0.093,32.25806452,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Sweltsa,SWESP,3,0.093,32.25806452,0,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Hexatoma,HEXSP3,5,0.093,53.76344086,2,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Calineuria,CALCAL,5,0.093,53.76344086,2,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,Baetis,BAESP2,30,0.093,322.5806452,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Ameletus,AMESP2,11,0.086,127.9069767,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Ameletus,AMESP2,11,0.086,127.9069767,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,Ameletus,AMESP2,11,0.086,127.9069767,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Glossosoma,GLOSP3,1,0.093,10.75268817,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Glossosoma,GLOSP3,1,0.093,10.75268817,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Cinygmula,CINSP1,3,0.093,32.25806452,2,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,Epeorus,EPESP,6,0.093,64.51612903,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Aturus,ATUSP1,1,0.093,10.75268817,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Glossosomatidae,GLOSP1,2,0.093,21.50537634,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.4,Glossosomatidae,GLOSP1,2,0.093,21.50537634,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Ameletus,AMESP2,3,0.086,34.88372093,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Ameletus,AMESP2,3,0.086,34.88372093,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.1,Ameletus,AMESP2,3,0.086,34.88372093,0,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Baetis,BAETRI,7,0.093,75.2688172,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.1,Ljania,LJASP,5,0.093,53.76344086,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,midges,EUKGRA,2,0.093,21.50537634,4,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Limnephilidae,LIMSP5,30,0.086,348.8372093,4,sh,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,Woolastookia,WOOSP,39,0.086,453.4883721,5,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.2,midges,PARSP29,39,0.086,453.4883721,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,pool,hess,MART.20190424.HESS.3,midges,PARSP29,1,0.086,11.62790698,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.5,Hesperoperla,HESPAC,1,0.093,10.75268817,2,prd,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.2,midges,CRISP6,3,0.093,32.25806452,6,cg,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Hydropsyche,HYDSP23,1,0.093,10.75268817,3,scr,191.58
MART,4/24/2019,2019,17:15:00,Spring,Spring 2019,riffle,surber,MART.20190424.SURBER.3,Hydropsyche,HYDSP23,1,0.093,10.75268817,6,cf,191.58
