siteID,date,year,season,sampleTime,location,habitat,sampleID,organism_aggr,number,num_quads,startTime.UTC,benthicArea,invDens,acceptedTaxonID,tolerance,FFG,wTemp.max,wTemp.min,wTemp.mean
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,midges,1,2,2019-05-30T15:20:00Z,0.5,2,PARSP36,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,midges,1,2,2019-05-30T15:20:00Z,0.5,2,RHESP,4,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,midges,1,2,2019-05-30T15:20:00Z,0.5,2,XENSP,4,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Neophylax,11,2,2019-05-30T15:20:00Z,0.5,22,NEOSP13,3,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Neophylax,11,2,2019-05-30T15:20:00Z,0.5,22,NEOSP13,3,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Plauditus,7,2,2019-05-30T15:20:00Z,0.5,14,PLASP17,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Plauditus,7,2,2019-05-30T15:20:00Z,0.5,14,PLASP17,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Plauditus,7,2,2019-05-30T15:20:00Z,0.5,14,PLASP17,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AMPLEY,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AULSP,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AULPLU,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,BOTVEJ,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,BRASOW,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LIMHOF,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LIMUDE,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,ENCSP1,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LUMSP2,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,OLISP,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LUMSP1,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,NAISP,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,NAISP,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRISP1,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRIJEN,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRISP1,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRIOSB,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRISP1,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,SPINIK,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,STYLAC,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,STYHER,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AMPAME,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AMPLEY,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AULPLU,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,AULSP,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,BOTVEJ,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,BRASOW,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,ECLLAC,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,ENCSP1,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,ISOSP11,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LIMHOF,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LIMUDE,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LUMSP1,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LUMSP2,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,LUMVAR,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,NAISP,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,NAISP,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,NAISP,10,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,OLISP,7,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,OPHSER,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,POTVEJ,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRIJEN,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRIOSB,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRISP1,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRISP1,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,PRISP1,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,SPINIK,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,STYLAC,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,segmented_worms,1,2,2019-05-30T15:20:00Z,0.5,2,STYHER,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Sperchon,1,2,2019-05-30T15:20:00Z,0.5,2,SPESP4,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,Torrenticola,1,2,2019-05-30T15:20:00Z,0.5,2,TORSP6,5,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,unknown_glossosomatid,3,2,2019-05-30T15:20:00Z,0.5,6,GLOSP1,0,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,unknown_glossosomatid,3,2,2019-05-30T15:20:00Z,0.5,6,GLOSP1,0,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,unknown_philopotamid,1,2,2019-05-30T15:20:00Z,0.5,2,PHISP,4,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USH,unknown_philopotamid,1,2,2019-05-30T15:20:00Z,0.5,2,PHISP,4,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Apatania,11,2,2019-05-30T13:41:00Z,0.5,22,APASP2,3,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Apatania,11,2,2019-05-30T13:41:00Z,0.5,22,APASP2,3,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Baetis,1,2,2019-05-30T13:41:00Z,0.5,2,BAEBRU,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Baetis,1,2,2019-05-30T13:41:00Z,0.5,2,BAESP2,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Caecidotea,1,2,2019-05-30T13:41:00Z,0.5,2,CAESP4,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Cheumatopsyche,2,2,2019-05-30T13:41:00Z,0.5,4,CHESP5,5,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Cheumatopsyche,2,2,2019-05-30T13:41:00Z,0.5,4,CHESP5,5,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Dannella,10,2,2019-05-30T13:41:00Z,0.5,20,DANSP1,2,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Dannella,10,2,2019-05-30T13:41:00Z,0.5,20,DANSP1,2,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Ephemerella,1,2,2019-05-30T13:41:00Z,0.5,2,EPHDOR,1,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Ephemerella,1,2,2019-05-30T13:41:00Z,0.5,2,EPHINV,1,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Ephemerella,1,2,2019-05-30T13:41:00Z,0.5,2,EPHSP4,1,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERBRO,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERMOR,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERSPA1,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,HYDBET,7,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,HYDSP23,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERBRO,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERMOR,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERSP11,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERSP11,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,CERSPA1,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,HYDBET,7,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Hydropsyche,4,2,2019-05-30T13:41:00Z,0.5,8,HYDSP23,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Isoperla,1,2,2019-05-30T13:41:00Z,0.5,2,ISOSP9,2,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Isoperla,1,2,2019-05-30T13:41:00Z,0.5,2,ISOSP9,2,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Lebertia,1,2,2019-05-30T13:41:00Z,0.5,2,LEBSP1,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,ACTSP5,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,ERPSP3,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,GLOELO,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,GLOCOM,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,HELSP19,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,HELSTA,6,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,GLOSP,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,PLASP16,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,ERPSP3,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,GLOELO,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,HELSP19,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,leeches,1,2,2019-05-30T13:41:00Z,0.5,2,PLASP16,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Leucrocuta,14,2,2019-05-30T13:41:00Z,0.5,28,LEUSP7,1,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Maccaffertium,11,2,2019-05-30T13:41:00Z,0.5,22,MACSP11,2,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,Maccaffertium,11,2,2019-05-30T13:41:00Z,0.5,22,MACVIC,2,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,ABLSP,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,BRISP,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,CONSP5,6,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,CORSP19,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,EUKSP,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,HELSP10,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,LAUAGR,8,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,MACSP13,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,METSP4,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,MICSP5,5,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,CHISP6,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,CHISP2,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,ORTSP1,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,NATSP2,8,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,ORTSP3,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PAGSP4,1,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP23,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP30,10,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP24,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP25,4,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP26,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP34,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PARSP33,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PHASP9,7,scr,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,POLSP13,6,sh,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PROSP23,9,prd,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,PSESP18,5,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,RHESP2,6,cf,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,SMISP3,6,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,STISP2,9,cg,15.06,13.8,14.218020833333334
MILL,2019-05-30,2019,Summer,Summer 2019,Upstream,Riffle,01URSU19.USR,midges,3,2,2019-05-30T13:41:00Z,0.5,6,SUBSP,4,cf,15.06,13.8,14.218020833333334
