siteID,date,year,startTime.UTC,season,sampleTime,location,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,num_wQ,lat,long,alt,pH,wTemp,DO,turb,light,flow
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Girardia,GIRSP,4,0.5,8,6,prd,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Glossosoma,GLOSP3,4,0.5,8,0,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Hydropsyche,CERMOR,18,0.5,36,6,cf,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Hydropsyche,CERSPA1,22,0.5,44,6,cf,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Hydroptilidae,HYDSP5,2,0.5,4,2,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Isonychia,ISOSP6,21,0.5,42,2,cf,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Lebertia,LEBSP1,2,0.5,4,8,prd,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Leucrocuta,LEUSP7,48,0.5,96,1,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Leuctra,LEUSP8,2,0.5,4,0,sh,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Maccaffertium,MACSP11,56,0.5,112,2,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,midges,BRISP,2,0.5,4,6,cg,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Neophylax,NEOSP13,78,0.5,156,3,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Neureclipsis,NEUSP3,1,0.5,2,7,cf,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Nigronia,NIGSP,2,0.5,4,4,prd,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Optioservus,OPTSP,6,0.5,12,4,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Paragnetina,PARSP37,2,0.5,4,1,prd,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Perlesta,PERSP6,32,0.5,64,4,prd,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Plauditus,PLASP17,12,0.5,24,4,cg,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Polycentropodidae,POLSP5,4,0.5,8,6,prd,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Psephenus,PSESP12,54,0.5,108,4,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Pycnopsyche,PYCSP1,4,0.5,8,4,sh,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,segmented_worms,BOTVEJ,2,0.5,4,7,cg,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,segmented_worms,LUMSP2,2,0.5,4,5,cg,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Siphlonurus,SIPSP5,2,0.5,4,4,cg,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-03,2019,13:39:00,Summer,Summer 2019,Downstream,Riffle,D-net,02DRSU19.DSR,Stenelmis,STESP6,72,0.5,144,5,scr,2,42.315055,-72.64113,48.5,7.47,15.8,9.875,7.65,56.5,0.155
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Acroneuria,ACRSP4,2,0.5,4,0,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Antocha,ANTSP9,2,0.5,4,3,cg,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Apatania,APASP2,34,0.5,68,3,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Cheumatopsyche,CHESP5,58,0.5,116,5,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Chimarra,CHISP7,8,0.5,16,4,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Drunella,DRUSP,12,0.5,24,0,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Epeorus,EPEVIT,2,0.5,4,0,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Ephemerella,EPHDOR,18,0.5,36,1,cg,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Ephemerella,EPHSP4,19,0.5,38,1,cg,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Ferrissia,FERSP,10,0.5,20,6,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Glossosoma,GLOSP3,2,0.5,4,0,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Hydropsyche,CERBRO,4,0.5,8,6,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Hydropsyche,CERMOR,18,0.5,36,6,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Hydropsyche,CERSP11,10,0.5,20,6,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Hydropsyche,CERSPA1,10,0.5,20,6,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Hydropsyche,HYDSP23,15,0.5,30,6,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Hygrobates,HYGSP2,1,0.5,2,8,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Isonychia,ISOSP6,21,0.5,42,2,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Lebertia,LEBSP1,5,0.5,10,8,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Leucrocuta,LEUSP7,18,0.5,36,1,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Maccaffertium,MACSP11,21,0.5,42,2,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Neophylax,NEOSP13,66,0.5,132,3,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Neureclipsis,NEUSP3,2,0.5,4,7,cf,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Nigronia,NIGSP,4,0.5,8,4,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Paragnetina,PARIMM,1,0.5,2,1,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Paragnetina,PARSP37,2,0.5,4,1,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Perlesta,PERSP6,48,0.5,96,4,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Plauditus,PLASP17,6,0.5,12,4,cg,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Polycentropodidae,POLSP5,6,0.5,12,6,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Psephenus,PSESP12,26,0.5,52,4,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Rhyacophila,RHYSP3,2,0.5,4,1,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,segmented_worms,BOTVEJ,2,0.5,4,7,cg,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Sperchonopsis,SPESP5,1,0.5,2,8,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Stenelmis,STESP6,48,0.5,96,5,scr,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Teloganopsis,TELDEF,1,0.5,2,2,cg,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:05:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DFR,Torrenticola,TORSP6,2,0.5,4,5,prd,2,42.315005,-72.64134999999999,72,7.4350000000000005,14.6,10.26,6.25,76.5,0.4195
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Antocha,ANTSP9,24,0.5,48,3,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Apatania,APASP2,80,0.5,160,3,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Cheumatopsyche,CHESP5,12,0.5,24,5,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Chimarra,CHISP7,6,0.5,12,4,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Drunella,DRUSP,4,0.5,8,0,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Epeorus,EPESP,1,0.5,2,0,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Ephemerella,EPHDOR,3,0.5,6,1,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Ephemerella,EPHSP4,7,0.5,14,1,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Ferrissia,FERSP,9,0.5,18,6,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Girardia,GIRSP,2,0.5,4,6,prd,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Glossosoma,GLOSP3,4,0.5,8,0,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Hydropsyche,CERBRO,2,0.5,4,6,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Hydropsyche,CERMOR,6,0.5,12,6,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Hydropsyche,CERSP11,4,0.5,8,6,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Hydropsyche,CERSPA1,4,0.5,8,6,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Hydropsyche,HYDSP23,6,0.5,12,6,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Leucrocuta,LEUSP7,50,0.5,100,1,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Maccaffertium,MACSP11,31,0.5,62,2,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,midges,SMISP3,1,0.5,2,6,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Neophylax,NEOSP13,118,0.5,236,3,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Oecetis,OECSP,2,0.5,4,5,prd,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Optioservus,OPTSP,12,0.5,24,4,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Perlesta,PERSP6,8,0.5,16,4,prd,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Philopotamidae,PHISP,4,0.5,8,4,cf,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Plauditus,PLASP17,6,0.5,12,4,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Procloeon,PROSP28,4,0.5,8,4,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Protzia,PROSP38,1,0.5,2,8,prd,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Psephenus,PSESP12,48,0.5,96,4,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Pycnopsyche,PYCSP1,4,0.5,8,4,sh,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Rhyacophila,RHYSP3,5,0.5,10,1,prd,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,segmented_worms,LUMVAR,1,0.5,2,5,cg,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Stenelmis,STESP6,42,0.5,84,5,scr,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:27:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DM,Torrenticola,TORSP6,1,0.5,2,5,prd,2,42.31514,-72.64115000000001,55,7.445,14.5,10.22,5.6,1176,0.151
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Acroneuria,ACRSP4,6,0.5,12,0,prd,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Antocha,ANTSP9,4,0.5,8,3,cg,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Attaneuria,ATTSP1,2,0.5,4,3,prd,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Aturus,ATUSP1,1,0.5,2,5,prd,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Baetis,BAESP2,1,0.5,2,4,cg,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Ceraclea,CERSP12,2,0.5,4,3,cg,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Cheumatopsyche,CHESP5,86,0.5,172,5,cf,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Chimarra,CHISP7,34,0.5,68,4,cf,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Drunella,DRUSP,12,0.5,24,0,scr,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Epeorus,EPEVIT,5,0.5,10,0,scr,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Ephemerella,EPHDOR,3,0.5,6,1,cg,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Ephemerella,EPHSP4,28,0.5,56,1,cg,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Ferrissia,FERSP,6,0.5,12,6,scr,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Girardia,GIRSP,9,0.5,18,6,prd,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
MILL,2019-06-04,2019,14:56:00,Summer,Summer 2019,Downstream,Riffle,D-net,03DRSU19.DSH,Hydropsyche,CERBRO,24,0.5,48,6,cf,2,42.315335000000005,-72.64118500000001,50.5,7.48,14.9,10.265,8.35,48,0.47950000000000004
