siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ORTANN,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ORTLIG,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ORTRIV3,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ORTRIV1,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ORTEUO,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP23,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP24,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP25,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP36,4,2.5,1.6,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP26,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP27,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP29,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PLAFIM,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PLABIL,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PSESP19,4,2.5,1.6,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PSESP16,4,2.5,1.6,0,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PSESP17,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PSISP3,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PSITRI,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,RHESP1,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,RHESP4,4,2.5,1.6,0,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,SMISP3,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,STISP1,4,2.5,1.6,3,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,SYNSP3,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,THISP2,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TOKSP,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TVEBAV,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TVESP,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ORTSP1,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,UNNMUL,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,VIVSP2,4,2.5,1.6,4,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,XYLPAR,4,2.5,1.6,5,sh
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ZALSP,4,2.5,1.6,4,sh
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,NEOSP32,4,2.5,1.6,6,cf
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,BORSP3,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,LASSP1,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PARSP20,4,2.5,1.6,1,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TRISP26,4,2.5,1.6,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,MONSP6,4,2.5,1.6,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ODOSP2,4,2.5,1.6,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PROSP24,4,2.5,1.6,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ALOSP,4,2.5,1.6,9,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,CLISP3,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,APSSP3,4,2.5,1.6,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,BRUSP,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,BRUEUM,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,MACSP13,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,MACSP10,4,2.5,1.6,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PSESP14,4,2.5,1.6,10,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,RADSP1,4,2.5,1.6,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TANSP7,4,2.5,1.6,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,NATSP2,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ABLSP,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ABLMAL,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ABLKAR,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,BILALG,4,2.5,1.6,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,CONSP5,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,KRESP2,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,LABSP,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,LARSP,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,MONSP5,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PENSP6,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,NATSP2,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,NILSP,4,2.5,1.6,4,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,NILFIM,4,2.5,1.6,4,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PENSP7,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,RHESP,4,2.5,1.6,4,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,THISP1,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,THIGRO,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TRISP16,4,2.5,1.6,4,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,ZAVSP,4,2.5,1.6,8,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,DJASP,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,DJAPUL,4,2.5,1.6,6,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,PROSP23,4,2.5,1.6,9,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,midges,TANSP10,4,2.5,1.6,10,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Psephenus,PSESP12,2,2.5,0.8,4,scr
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Psephenus,PSESP12,2,2.5,0.8,4,scr
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Psephenus,PSEHER,2,2.5,0.8,4,scr
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Rhithrogena,RHISP4,1,2.5,0.4,0,scr
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AEOSP2,2,2.5,0.8,8,cf
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ENCSP1,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,HAPSP4,2,2.5,0.8,5,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LUMSP2,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,RHYSP7,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,STYHER,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,OLISP,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LUMSP1,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,TUBSP,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAISP,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAISP,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AMPLEY,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,BRADAD,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,CHADIA,2,2.5,0.8,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,CHADIA1,2,2.5,0.8,7,prd
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,DERSP4,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,DERDIG,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,DERFUR,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAIBEH,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAIBRE,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAIALP,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAICOM,2,2.5,0.8,9,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PIGSP,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,SLAAPP,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,SPEJOS,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,STYLAC,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,UNCUNC,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,VEJINT,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRISP1,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIJEN,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRISP1,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIAEQ,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIBRE,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRILEI,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRILON,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIPRO,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIOSB,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRISP1,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,BOTVEJ,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,BRASOW,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,RHYSP5,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,RHYCOC,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AULSP,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AULLIM,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AULPIG,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AULPLU,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ILYTEM,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ISOCUR,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMHOF,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMSP31,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMCER,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMCLA,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMMAU,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMCLA1,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMHOF1,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMUDE,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,SPINIK,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,TASAME,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,TENSP5,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,TUBTUB,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,VARANG,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ENCSP1,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LUMSP1,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ECLLAC,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LUMVAR,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,STYHER,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LUMSP2,2,2.5,0.8,5,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,OLISP,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AMPAME,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AMPLEY,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AULSP,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,AULPLU,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,BOTVEJ,2,2.5,0.8,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,BRASOW,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ISOSP11,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMHOF,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,LIMUDE,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,OPHSER,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,POTVEJ,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRISP1,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIJEN,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRISP1,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRIOSB,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,PRISP1,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAISP,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,SPINIK,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,STYLAC,2,2.5,0.8,6,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAISP,2,2.5,0.8,8,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,NAISP,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,segmented_worms,ARCWUL,2,2.5,0.8,10,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Stenacron,STEINT,10,2.5,4,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Stenacron,STESP11,10,2.5,4,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Stenacron,STEPAL,10,2.5,4,7,cg
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Taeniopteryx,TAESP3,36,2.5,14.4,2,sh
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Taeniopteryx,TAESP3,36,2.5,14.4,2,sh
MILL,2018-10-02,2018,17:45:00,Fall,Fall 2018,Riffle,D-net,02URFA18.NA,Torrenticola,TORSP6,1,2.5,0.4,5,prd
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Cheumatopsyche,CHESP5,4,2.75,1.4545454545454546,5,cf
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Faxonius,FAXSP1,2,2.75,0.7272727272727273,6,cg
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Faxonius,FAXVIR,2,2.75,0.7272727272727273,6,cg
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Ferrissia,FERSP,13,2.75,4.7272727272727275,6,scr
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Hydropsyche,HYDSP23,10,2.75,3.6363636363636362,3,scr
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Hydropsyche,CERSLO,10,2.75,3.6363636363636362,4,cf
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Hydropsyche,CERVEN1,10,2.75,3.6363636363636362,5,cf
MILL,2018-10-04,2018,NA,Fall,Fall 2018,Riffle,D-net,03URFA18.NA,Hydropsyche,CERBRO,10,2.75,3.6363636363636362,6,cf
